PitchNo,Date,PAofInning,PitchofPA,PitcherThrows,BatterSide,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,BatSpeed,VerticalAttackAngle,HorizontalAttackAngle
22,2026-04-10,1,3,Left,Right,Undefined,2,Top,0,1,1,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,82.54917,-3.643105,2.373086,1902.03462,152.291704,11:00,6.21688,-1.31999,6.12771,-20.48088,21.23446,-10.28111,1.13522,0.01805,74.06838,-7.575189,0.520478,0.464857,,,,,,,,,,,,6.1478,12.7119,1.14386,50.0,5.92749,-4.55418,-119.38051,-8.12089,8.66094,28.0802,-14.26572,SOU_TRO,IOW_HAW,DedeauxField,D1,BIG10,20260410-DedeauxField-1,18fd3f80-354d-11f1-ac1f-8bbff02d27d6,81.08396,,,8.48079,,,,,,,62684f8d-8c64-4301-93bc-24b482f6fa12,2026-04-11,02:21:06.71,2026-04-10T19:21:06.7133440-07:00,2026-04-11T02:21:06.7133440Z,,v3,5047,1232,35085,"Cadena, Isaac",822347,Right,SOU_TRO,6a79754a-af51-4df5-8503-25abfdc1060d,54.36678,-120.40326,14.0401,6.21381,-7.6013,-7.13286,1.31548,-4.86963,4.33047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
23,2026-04-10,1,4,Left,Right,Undefined,2,Top,0,1,2,Curveball,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,83.14332,-1.415521,0.870667,2546.741845,312.104398,4:30,6.21584,-1.55574,5.57947,-50.47507,-7.82827,10.70568,0.68719,0.14959,73.86593,-10.650518,2.788661,0.470018,,,,,,,,,,,,-5.10603,-2.96921,1.47355,50.0,6.06125,-2.26676,-120.2409,-4.758,-7.13347,33.22184,-36.32223,SOU_TRO,IOW_HAW,DedeauxField,D1,BIG10,20260410-DedeauxField-1,24a5b6f0-354d-11f1-ac1f-8bbff02d27d6,80.1936,,,9.27739,,,,,,,62684f8d-8c64-4301-93bc-24b482f6fa12,2026-04-11,02:21:26.25,2026-04-10T19:21:26.2520832-07:00,2026-04-11T02:21:26.2520832Z,,v3,5047,1232,35085,"Cadena, Isaac",822347,Right,SOU_TRO,3a523753-f15a-43e9-a005-bd827c4270f1,54.91604,-121.59159,16.61092,6.22468,-3.28127,-18.16112,1.55981,-1.97674,-3.56674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
24,2026-04-10,2,1,Left,Right,Undefined,2,Top,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,91.89316,-2.889945,0.301615,2322.584354,168.42599,11:30,6.52823,-1.01457,6.01406,-9.93918,23.90678,-4.61555,3.02062,-1.11981,81.80968,-4.904714,-0.528575,0.418721,,,,,,,,,,,,2.44788,13.61682,0.99326,50.0,6.29588,-0.49078,-132.9729,-6.86963,4.2654,35.63073,-8.44681,SOU_TRO,IOW_HAW,DedeauxField,D1,BIG10,20260410-DedeauxField-1,3e29d980-354d-11f1-ac1f-8bbff02d27d6,90.01798,,,10.08347,,,,,,,62684f8d-8c64-4301-93bc-24b482f6fa12,2026-04-11,02:22:09.03,2026-04-10T19:22:09.0322432-07:00,2026-04-11T02:22:09.0322432Z,,v3,5047,1232,35085,"Cadena, Isaac",822347,Right,SOU_TRO,66eac231-3bc0-4a96-b296-d2e4f3e9bf90,54.47684,-134.16713,17.81537,6.52138,-6.58652,-4.22341,1.0121,-0.63374,2.1327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
25,2026-04-10,2,2,Left,Right,Undefined,2,Top,1,1,0,Fastball,Four-Seam,InPlay,Undefined,Popup,Out,1,0,91.9693,-3.582101,1.802936,2297.936962,166.039053,11:30,6.49678,-0.96994,6.17455,-13.22678,20.48084,-4.74733,2.08043,0.30006,81.86583,-6.187464,0.946824,0.417864,88.95955,73.796449,3.823105,,,,,,21.10277,,,3.11004,12.28056,0.83594,50.0,6.21889,-3.98186,-132.98949,-8.63498,5.40555,36.35345,-10.82915,SOU_TRO,IOW_HAW,DedeauxField,D1,BIG10,20260410-DedeauxField-1,485aa510-354d-11f1-ac1f-8bbff02d27d6,90.20257,55.11675,,10.10348,,,,2.18709,2.06767,-0.22884,62684f8d-8c64-4301-93bc-24b482f6fa12,2026-04-11,02:22:26.14,2026-04-10T19:22:26.1489152-07:00,2026-04-11T02:22:26.1489152Z,,v3,5047,1232,35085,"Cadena, Isaac",822347,Right,SOU_TRO,2289ef4e-5306-414d-bdc9-01f3d692ce78,54.31867,-134.16483,18.17673,6.49241,-8.28486,-5.41457,0.96751,-4.15663,2.70278,,2.18709,36.3276,0.55817,-2.66812,2.04171,-4.2957,8.75816,-9.51766,3.9199,2.06767,125.29109,-48.65468,9.53456,-3.25032,4.50584,-8.69924,9.11234,-3.51612,-0.22883,2.42731,9.84635,-5.52238,3.40737,-7.01057,14.30345,-15.44791,6.28041,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Undefined,,,,71.59186,15.37859,-24.45676
26,2026-04-10,3,1,Left,Left,Undefined,2,Top,2,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,92.27076,-4.274766,0.743527,2301.124718,151.86159,11:00,6.44172,-1.08239,6.03644,-15.0802,18.48651,-9.16973,1.21918,-1.15803,82.55497,-7.18568,-0.907561,0.41699,,,,,,,,,,,,5.035,11.453,1.02951,50.0,6.09985,-1.3427,-133.42879,-10.38775,8.83656,35.79184,-12.07367,SOU_TRO,IOW_HAW,DedeauxField,D1,BIG10,20260410-DedeauxField-1,615154b0-354d-11f1-ac1f-8bbff02d27d6,90.39168,,,9.71579,,,,,,,62684f8d-8c64-4301-93bc-24b482f6fa12,2026-04-11,02:23:08.08,2026-04-10T19:23:08.0857088-07:00,2026-04-11T02:23:08.0857088Z,,v3,5047,1232,35085,"Cadena, Isaac",822347,Right,SOU_TRO,bf1eaace-815c-4389-80b7-f3350265f6d1,54.45957,-134.61975,17.89592,6.43881,-9.986,-6.03683,1.07908,-1.63673,4.41828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
27,2026-04-10,3,2,Left,Left,Undefined,2,Top,2,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,90.92812,-4.611075,2.101374,2301.903248,166.154094,11:30,6.47053,-0.92496,5.99959,-14.2632,20.42226,-4.68894,0.99728,0.63226,81.32507,-7.380437,1.25868,0.423882,,,,,,,,,,,,3.15457,12.52371,0.76221,50.0,6.09931,-4.61636,-131.30602,-10.95858,5.36708,34.40448,-10.86656,SOU_TRO,IOW_HAW,DedeauxField,D1,BIG10,20260410-DedeauxField-1,6deda200-354d-11f1-ac1f-8bbff02d27d6,88.92201,,,9.60305,,,,,,,62684f8d-8c64-4301-93bc-24b482f6fa12,2026-04-11,02:23:29.27,2026-04-10T19:23:29.2799488-07:00,2026-04-11T02:23:29.2799488Z,,v3,5047,1232,35085,"Cadena, Isaac",822347,Right,SOU_TRO,bc720938-3d7c-483e-bf52-7e90f781e26e,54.49453,-132.47843,17.20224,6.46644,-10.58828,-5.43328,0.92264,-4.79925,2.68354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
28,2026-04-10,3,3,Left,Left,Undefined,2,Top,2,2,0,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,91.15401,-5.406392,2.397716,2341.634287,162.61749,11:30,6.48558,-1.05425,6.0804,-10.04304,24.35576,-7.19347,0.62755,0.56589,81.65821,-7.420201,1.103963,0.422127,,,,,,,,,,,,4.56193,14.85725,0.87284,50.0,6.06141,-5.20576,-131.5309,-12.64637,7.80805,33.87698,-6.74481,SOU_TRO,IOW_HAW,DedeauxField,D1,BIG10,20260410-DedeauxField-1,7b195e10-354d-11f1-ac1f-8bbff02d27d6,89.29173,,,9.4958,,,,,,,62684f8d-8c64-4301-93bc-24b482f6fa12,2026-04-11,02:23:51.38,2026-04-10T19:23:51.3892864-07:00,2026-04-11T02:23:51.3892864Z,,v3,5047,1232,35085,"Cadena, Isaac",822347,Right,SOU_TRO,f57e34b7-8761-4361-9b5c-83e82c307fcd,54.41542,-132.66325,16.93849,6.48036,-12.42092,-3.3724,1.05121,-5.46675,3.90403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
29,2026-04-10,3,4,Left,Left,Undefined,2,Top,2,2,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,91.58064,-2.426041,1.647512,2371.105495,163.894753,11:30,6.42482,-1.27624,5.9713,-9.98756,23.88391,-6.5239,3.34113,-0.29211,82.09234,-4.436952,0.475687,0.418879,,,,,,,,,,,,3.86437,13.37083,1.14927,50.0,6.22697,-3.52274,-132.62884,-5.79476,6.75216,33.40448,-8.81135,SOU_TRO,IOW_HAW,DedeauxField,D1,BIG10,20260410-DedeauxField-1,85d24560-354d-11f1-ac1f-8bbff02d27d6,89.9841,,,9.48831,,,,,,,62684f8d-8c64-4301-93bc-24b482f6fa12,2026-04-11,02:24:09.37,2026-04-10T19:24:09.3702144-07:00,2026-04-11T02:24:09.3702144Z,,v3,5047,1232,35085,"Cadena, Isaac",822347,Right,SOU_TRO,2bbb4b70-8b96-42de-a936-780923e3f62c,54.52153,-133.7628,16.70224,6.4186,-5.49564,-4.40567,1.27275,-3.75195,3.37608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
30,2026-04-10,3,5,Left,Left,Undefined,2,Top,2,2,2,Curveball,Curveball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,83.97734,-1.260029,2.880028,2646.320796,320.640165,4:45,6.14831,-1.57617,5.61245,-51.14582,-9.44363,9.18067,0.70846,1.87919,74.89551,-10.591586,4.521457,0.464784,,,,,,,,,,,,-3.51575,-3.86012,1.32388,50.0,6.00778,-6.48577,-121.36731,-4.50673,-5.02253,33.08075,-37.68851,SOU_TRO,IOW_HAW,DedeauxField,D1,BIG10,20260410-DedeauxField-1,91228ab0-354d-11f1-ac1f-8bbff02d27d6,81.09676,,,9.08184,,,,,,,62684f8d-8c64-4301-93bc-24b482f6fa12,2026-04-11,02:24:28.32,2026-04-10T19:24:28.3226112-07:00,2026-04-11T02:24:28.3226112Z,,v3,5047,1232,35085,"Cadena, Isaac",822347,Right,SOU_TRO,0e638ebf-3dea-459e-a238-a0186fe58fd8,54.88329,-122.69112,16.54038,6.15795,-2.99854,-18.84425,1.5794,-6.28479,-2.51126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
59,2026-04-10,1,1,Left,Right,Undefined,3,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,89.88369,-4.510184,0.016137,2272.628096,165.480316,11:30,6.61426,-1.01043,5.82882,-10.88945,24.55021,-6.0054,1.50563,-1.49588,80.83031,-6.666055,-1.06028,0.428466,,,,,,,,,,,,3.04792,14.36639,1.01258,50.0,6.23905,0.22918,-129.9264,-10.46387,5.11737,31.73614,-8.05329,SOU_TRO,IOW_HAW,DedeauxField,D1,BIG10,20260410-DedeauxField-1,8c593b70-3550-11f1-ac1f-8bbff02d27d6,87.9707,,,9.05337,,,,,,,62684f8d-8c64-4301-93bc-24b482f6fa12,2026-04-11,02:45:48.75,2026-04-10T19:45:48.7585280-07:00,2026-04-11T02:45:48.7585280Z,,v3,5047,1232,35085,"Cadena, Isaac",822347,Right,SOU_TRO,8036c799-1850-4b6f-a6a2-2fa3a30e6ce7,54.66448,-131.0608,15.86807,6.60793,-10.17601,-4.02665,1.00766,0.04626,2.55868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
60,2026-04-10,1,2,Left,Right,Undefined,3,Top,0,1,0,Curveball,Curveball,BallinDirt,Undefined,Undefined,Undefined,0,0,79.69603,-1.795419,2.189332,2486.692322,311.49396,4:30,6.13199,-1.50135,5.55081,-55.87223,-10.47493,13.6352,-0.20346,1.68165,72.92242,-11.884194,4.629553,0.484938,,,,,,,,,,,,-6.29355,-4.47894,1.30231,50.0,5.93893,-4.9281,-115.51445,-5.50819,-8.32413,25.75459,-38.09809,SOU_TRO,IOW_HAW,DedeauxField,D1,BIG10,20260410-DedeauxField-1,96163690-3550-11f1-ac1f-8bbff02d27d6,77.72627,,,6.77362,,,,,,,62684f8d-8c64-4301-93bc-24b482f6fa12,2026-04-11,02:46:05.05,2026-04-10T19:46:05.0560512-07:00,2026-04-11T02:46:05.0560512Z,,v3,5047,1232,35085,"Cadena, Isaac",822347,Right,SOU_TRO,75ca16fd-058d-4684-a775-b07481bbdd4c,54.95027,-116.61291,12.8773,6.13921,-3.88325,-19.04905,1.50493,-4.57306,-4.16206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
61,2026-04-10,1,3,Left,Right,Undefined,3,Top,0,2,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,90.22739,-3.178899,1.21909,2283.434816,167.333531,11:30,6.50917,-0.97469,5.94126,-9.30418,25.8045,-5.4867,2.78139,-0.30092,80.59554,-5.078486,0.233951,0.42646,,,,,,,,,,,,3.2,14.63359,0.88048,50.0,6.25026,-2.53323,-130.53905,-7.37783,5.39462,33.37422,-7.5046,SOU_TRO,IOW_HAW,DedeauxField,D1,BIG10,20260410-DedeauxField-1,ab9c2970-3550-11f1-ac1f-8bbff02d27d6,88.3844,,,9.63185,,,,,,,62684f8d-8c64-4301-93bc-24b482f6fa12,2026-04-11,02:46:41.26,2026-04-10T19:46:41.2665344-07:00,2026-04-11T02:46:41.2665344Z,,v3,5047,1232,35085,"Cadena, Isaac",822347,Right,SOU_TRO,192dd669-ebd5-43b2-a614-a8bf8c5c2769,54.55052,-131.69732,16.68711,6.50179,-7.11739,-3.7523,0.97165,-2.72046,2.69731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
62,2026-04-10,1,4,Left,Right,Undefined,3,Top,0,2,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,90.29929,-3.574521,0.012353,2281.118772,162.513107,11:30,6.59787,-0.92823,5.955,-9.58367,25.59698,-7.61174,2.48007,-1.55109,80.42147,-5.527507,-1.355032,0.426897,,,,,,,,,,,,3.8613,14.72473,0.93127,50.0,6.30817,0.31171,-130.57308,-8.29058,6.48623,34.4112,-7.43947,SOU_TRO,IOW_HAW,DedeauxField,D1,BIG10,20260410-DedeauxField-1,b5cbbc80-3550-11f1-ac1f-8bbff02d27d6,88.29399,,,9.87782,,,,,,,62684f8d-8c64-4301-93bc-24b482f6fa12,2026-04-11,02:46:58.33,2026-04-10T19:46:58.3352320-07:00,2026-04-11T02:46:58.3352320Z,,v3,5047,1232,35085,"Cadena, Isaac",822347,Right,SOU_TRO,e6b449ed-f841-4a16-ba42-0f430128e22c,54.53633,-131.76316,17.2056,6.59044,-8.03329,-3.71974,0.92436,0.08739,3.24312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
63,2026-04-10,1,5,Left,Right,Undefined,3,Top,0,3,1,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,89.06964,-4.325977,1.464245,2262.800264,161.528456,11:30,6.50565,-0.98339,6.22431,-10.06241,25.68364,-8.09957,1.66681,-0.30706,79.62306,-6.368255,0.002276,0.430314,65.85131,59.652401,112.74403,6591.539687,,,,,33.51834,,,4.69662,15.20717,0.8778,50.0,6.17657,-2.95632,-128.78035,-9.8943,7.6944,32.83784,-7.2604,SOU_TRO,IOW_HAW,DedeauxField,D1,BIG10,20260410-DedeauxField-1,c26d39f0-3550-11f1-ac1f-8bbff02d27d6,87.59285,43.44613,,9.44659,,,,1.83408,1.69721,0.52171,62684f8d-8c64-4301-93bc-24b482f6fa12,2026-04-11,02:47:19.48,2026-04-10T19:47:19.4809856-07:00,2026-04-11T02:47:19.4809856Z,,v3,5047,1232,35085,"Cadena, Isaac",822347,Right,SOU_TRO,c25da6e4-fd43-4e68-ad3e-20227f3e8525,54.26955,-129.86448,16.41892,6.49927,-9.65461,-3.6302,0.97959,-3.21035,3.8472,,1.83408,-18.86581,-2.97266,2.45922,-0.83348,0.24629,-0.06633,0.01614,-0.00241,1.69721,83.34776,-37.65819,6.41805,-1.37018,0.26711,-0.04926,0.00712,-0.00025,0.52171,45.003,-0.16245,-2.38871,0.94438,-0.30415,0.08578,-0.02162,0.0033,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Undefined,,,,75.1986,5.73222,-4.84715
64,2026-04-10,1,6,Left,Right,Undefined,3,Top,0,3,2,Fastball,Four-Seam,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,91.1995,-3.960401,0.77105,2320.284864,159.732363,11:15,6.47415,-1.10284,5.96871,-8.51457,25.1923,-8.88225,2.08664,-1.12813,83.07564,-5.667141,-0.824872,0.41786,,,,,,,,,,,,4.76713,14.39166,1.04664,50.0,6.15519,-1.39525,-132.16447,-9.29,8.40453,29.02119,-6.80129,SOU_TRO,IOW_HAW,DedeauxField,D1,BIG10,20260410-DedeauxField-1,d1173190-3550-11f1-ac1f-8bbff02d27d6,90.20353,,,8.12387,,,,,,,62684f8d-8c64-4301-93bc-24b482f6fa12,2026-04-11,02:47:44.15,2026-04-10T19:47:44.1530000-07:00,2026-04-11T02:47:44.1530000Z,,v3,5047,1232,35085,"Cadena, Isaac",822347,Right,SOU_TRO,5d059b2b-b6fa-4740-a969-3753d6e5c6d3,54.52775,-133.15497,14.51059,6.4683,-9.05786,-3.40064,1.09915,-1.68211,4.20227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.25173,3.158493,1.904538,1.253955,-0.31665,1.91348,1.15387,0.02988,6.20183,2.08351,71.29231,9.66921,-53.49302,0.07872,59.90552,-2.47778,6.25658,20.26245,-13.97989,1.99852,-49.09614,3.85212,High,High,High,,,High,High,High,,,
65,2026-04-10,2,1,Left,Left,Undefined,3,Top,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,91.85396,-5.10315,3.091352,2383.687964,160.256979,11:15,6.41767,-1.14366,6.27341,-9.43134,23.5671,-8.05508,0.90828,1.03746,83.77456,-6.974214,1.638765,0.413445,,,,,,,,,,,,5.10067,14.08871,0.91904,50.0,6.03456,-6.84812,-132.82669,-12.06086,9.08429,29.27356,-7.08211,SOU_TRO,IOW_HAW,DedeauxField,D1,BIG10,20260410-DedeauxField-1,e789f570-3550-11f1-ac1f-8bbff02d27d6,91.16665,,,8.0794,,,,,,,62684f8d-8c64-4301-93bc-24b482f6fa12,2026-04-11,02:48:21.71,2026-04-10T19:48:21.7182208-07:00,2026-04-11T02:48:21.7182208Z,,v3,5047,1232,35085,"Cadena, Isaac",822347,Right,SOU_TRO,7c4119d0-9b90-45ab-a2c5-9058bb718abe,54.22489,-133.75457,14.63678,6.41329,-11.83638,-3.54105,1.14066,-7.13606,4.54215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
66,2026-04-10,2,2,Left,Left,Undefined,3,Top,1,1,0,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,91.87394,-3.773588,2.791621,2384.984175,160.284819,11:15,6.47275,-1.06165,6.08112,-8.36969,24.91068,-8.50493,2.2749,0.81433,83.23365,-5.470014,1.262864,0.415208,,,,,,,,,,,,5.21327,14.30481,0.8503,50.0,6.176,-6.11879,-132.98801,-8.90605,9.25952,30.7103,-6.76667,SOU_TRO,IOW_HAW,DedeauxField,D1,BIG10,20260410-DedeauxField-1,f2184a50-3550-11f1-ac1f-8bbff02d27d6,90.77969,,,8.64029,,,,,,,62684f8d-8c64-4301-93bc-24b482f6fa12,2026-04-11,02:48:39.43,2026-04-10T19:48:39.4341376-07:00,2026-04-11T02:48:39.4341376Z,,v3,5047,1232,35085,"Cadena, Isaac",822347,Right,SOU_TRO,9d4e83ec-33ca-4cf2-9d1c-daa0e9b7fa3b,54.41486,-134.00364,15.35515,6.46684,-8.68227,-3.38333,1.05772,-6.42502,4.62976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
67,2026-04-10,2,3,Left,Left,Undefined,3,Top,1,1,1,Curveball,Curveball,InPlay,Undefined,GroundBall,Out,1,0,81.58943,0.171104,1.090364,2535.670987,317.053431,4:30,6.23367,-1.62881,5.52722,-56.69271,-13.6178,14.04166,1.66927,0.56075,74.49346,-10.114346,3.601479,0.472372,57.23916,-38.80711,-27.619582,,,,,4.49958,4.49958,-20.217692,0.034315,-6.77063,-6.55823,1.52437,50.0,6.2105,-2.81787,-118.42528,-1.67263,-9.46044,26.0114,-41.33771,SOU_TRO,IOW_HAW,DedeauxField,D1,BIG10,20260410-DedeauxField-1,fba97a80-3550-11f1-ac1f-8bbff02d27d6,79.79405,1.81259,,7.09597,,,,2.22534,1.81259,-0.51012,62684f8d-8c64-4301-93bc-24b482f6fa12,2026-04-11,02:48:55.49,2026-04-10T19:48:55.4908672-07:00,2026-04-11T02:48:55.4908672Z,GroundBall,v3,5047,1232,35085,"Cadena, Isaac",822347,Right,SOU_TRO,8a7e5757-d330-468b-8948-529eb6a94792,54.9736,-119.5127,13.0057,6.2443,0.05552,-20.66886,1.63391,-2.42237,-4.73022,,2.22406,58.19621,,,,,,,,1.81375,-52.82219,,,,,,,,-0.50946,-30.44957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,,76.25709,16.92201,8.95301
68,2026-04-10,3,1,Left,Right,Undefined,3,Top,2,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,91.11647,-4.245613,0.691566,2302.17359,159.220238,11:15,6.50654,-1.3021,6.00265,-11.33808,22.80922,-8.17063,1.62052,-1.3422,82.14531,-6.477961,-0.777901,0.420581,,,,,,,,,,,,4.40488,13.4419,1.25211,50.0,6.16603,-1.23648,-131.83841,-10.03008,7.63229,32.09359,-8.88347,SOU_TRO,IOW_HAW,DedeauxField,D1,BIG10,20260410-DedeauxField-1,15227980-3551-11f1-ac1f-8bbff02d27d6,89.6199,,,8.97116,,,,,,,62684f8d-8c64-4301-93bc-24b482f6fa12,2026-04-11,02:49:38.24,2026-04-10T19:49:38.2402048-07:00,2026-04-11T02:49:38.2402048Z,,v3,5047,1232,35085,"Cadena, Isaac",822347,Right,SOU_TRO,901c045b-37aa-43f3-b2aa-314531483665,54.49192,-132.92738,16.0468,6.50125,-9.72866,-4.44174,1.29846,-1.49545,3.81615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
69,2026-04-10,3,2,Left,Right,Undefined,3,Top,2,1,0,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,82.95207,-1.999919,2.619157,1618.446964,118.586913,10:00,6.2012,-1.491,6.1358,-30.46179,10.11024,-16.01194,1.81171,-0.40301,75.62911,-7.687441,-0.269115,0.458442,,,,,,,,,,,,9.05422,6.24327,1.29915,50.0,6.03281,-4.89163,-120.31715,-5.1204,13.16696,25.07343,-23.09484,SOU_TRO,IOW_HAW,DedeauxField,D1,BIG10,20260410-DedeauxField-1,1fbf9b70-3551-11f1-ac1f-8bbff02d27d6,82.21849,,,7.32297,,,,,,,62684f8d-8c64-4301-93bc-24b482f6fa12,2026-04-11,02:49:56.00,2026-04-10T19:49:56.0015360-07:00,2026-04-11T02:49:56.0015360Z,,v3,5047,1232,35085,"Cadena, Isaac",822347,Right,SOU_TRO,4d26d640-dc46-44a0-9849-d53504fc9690,54.36117,-121.22259,12.53672,6.20266,-4.28641,-11.54742,1.48438,-5.36711,6.58348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
